{000AF700-CF09-4582-9E1C-2603403AB647}:1024:Project.SSDTImportDatabaseSchema
{000AF700-CF09-4582-9E1C-2603403AB647}:1027:Project.SSDTReanalyzeProject
{000AF700-CF09-4582-9E1C-2603403AB647}:1031:ProjectandSolutionContextMenus.Project.SSDTEventMonitor
{000AF700-CF09-4582-9E1C-2603403AB647}:1112:SSDTClearEventMonitor
{000AF700-CF09-4582-9E1C-2603403AB647}:1113:SSDTDumpRDT
{000AF700-CF09-4582-9E1C-2603403AB647}:1124:SSDTDumpSchemaManager
{000AF700-CF09-4582-9E1C-2603403AB647}:1125:SSDTDumpProjectSystem
{000AF700-CF09-4582-9E1C-2603403AB647}:1126:SSDTDumpGC
{000AF700-CF09-4582-9E1C-2603403AB647}:1127:SSDTStartGCCollection
{000AF700-CF09-4582-9E1C-2603403AB647}:1128:SSDTStartCollectingEvents
{000AF700-CF09-4582-9E1C-2603403AB647}:1129:SSDTStopCollectingEvents
{000AF700-CF09-4582-9E1C-2603403AB647}:1132:SSDTEventMonitorFilter
{000AF700-CF09-4582-9E1C-2603403AB647}:1138:SSDTEventMonitorSaveToFile
{000AF700-CF09-4582-9E1C-2603403AB647}:1139:ClassViewContextMenus.ClassViewProject.SSDTPublish
{000AF700-CF09-4582-9E1C-2603403AB647}:1140:Build.SSDTPublishSelection
{000AF700-CF09-4582-9E1C-2603403AB647}:1141:ProjectandSolutionContextMenus.Item.SSDTPublishFromFile
{000AF700-CF09-4582-9E1C-2603403AB647}:1142:ProjectandSolutionContextMenus.Item.SSDTSetAsDefaultPublishProfile
{000AF700-CF09-4582-9E1C-2603403AB647}:2081:CommitAllEdits
{000AF700-CF09-4582-9E1C-2603403AB647}:2304:OtherContextMenus.ServerExplorer.SSDTDataViewSchemaCompare
{000AF700-CF09-4582-9E1C-2603403AB647}:2308:OtherContextMenus.SQLServerObjectExplorerContextMenu.SECreateNewProject
{000AF700-CF09-4582-9E1C-2603403AB647}:2309:OtherContextMenus.SchemaViewContextMenu.SEProperties
{000AF700-CF09-4582-9E1C-2603403AB647}:2317:OtherContextMenus.SQLServerObjectExplorerContextMenu.SENewQuery
{000AF700-CF09-4582-9E1C-2603403AB647}:2318:OtherContextMenus.SQLServerObjectExplorerContextMenu.SENewDatabase
{000AF700-CF09-4582-9E1C-2603403AB647}:2319:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEViewCode
{000AF700-CF09-4582-9E1C-2603403AB647}:2320:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewView
{000AF700-CF09-4582-9E1C-2603403AB647}:2321:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewSynonym
{000AF700-CF09-4582-9E1C-2603403AB647}:2322:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewStoredProcedure
{000AF700-CF09-4582-9E1C-2603403AB647}:2323:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewDatabaseTrigger
{000AF700-CF09-4582-9E1C-2603403AB647}:2324:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewAssembly
{000AF700-CF09-4582-9E1C-2603403AB647}:2325:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewSqlUserDefinedClrType
{000AF700-CF09-4582-9E1C-2603403AB647}:2326:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewType
{000AF700-CF09-4582-9E1C-2603403AB647}:2327:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewUserDefinedTableType
{000AF700-CF09-4582-9E1C-2603403AB647}:2328:OtherContextMenus.SQLServerObjectExplorerContextMenu.SEAddNewXMLSchemaCollection
