vsWindowTypeDocument Graph1.dgml
vsWindowTypeDocument Report20150424-1618.diagsession
vsWindowTypeDocument SQLQuery1.sql
vsWindowTypeDocument SqlSchemaCompare1
vsWindowTypeDocumentOutline Dokumentgliederung
vsWindowTypeProperties Eigenschaften
vsWindowTypeTaskList Aufgabenliste
vsWindowTypeToolWindow 
vsWindowTypeToolWindow Assembly Explorer
vsWindowTypeToolWindow Aufrufhierarchie
vsWindowTypeToolWindow Befehlsfenster
vsWindowTypeToolWindow Benachrichtigungen
vsWindowTypeToolWindow Browserlink-Dashboard
vsWindowTypeToolWindow Codeabdeckungsergebnisse
vsWindowTypeToolWindow Codedefinitionsfenster
vsWindowTypeToolWindow Data Tools Operations
vsWindowTypeToolWindow Direktfenster
vsWindowTypeToolWindow Eigenschaften
vsWindowTypeToolWindow Eigenschaften-Manager
vsWindowTypeToolWindow Ergebnisse der Symbolsuche
vsWindowTypeToolWindow Errors in Solution
vsWindowTypeToolWindow Erste Schritte mit Azure
vsWindowTypeToolWindow F# Interactive
vsWindowTypeToolWindow Feedback Manager
vsWindowTypeToolWindow Fehlerliste
vsWindowTypeToolWindow File Structure
vsWindowTypeToolWindow Find Results
vsWindowTypeToolWindow Haltepunkte
vsWindowTypeToolWindow Hierarchy
vsWindowTypeToolWindow Inspection Results
vsWindowTypeToolWindow Klassenansicht
vsWindowTypeToolWindow Leistungs-Explorer
vsWindowTypeToolWindow Lesezeichen
vsWindowTypeToolWindow MSDN-the microsoft developer network
vsWindowTypeToolWindow Microsoft Azure-Aktivitätsprotokoll
vsWindowTypeToolWindow Quellcodeverwaltungs-Explorer - Verbindung getrennt
vsWindowTypeToolWindow Ressourcenansicht
vsWindowTypeToolWindow SQL Server Object Explorer
vsWindowTypeToolWindow Seitenprüfung
vsWindowTypeToolWindow Stack Trace Explorer
vsWindowTypeToolWindow Stack Trace Explorer - Stack Trace
vsWindowTypeToolWindow Suchen und Ersetzen
vsWindowTypeToolWindow Suchergebnisse: 1
vsWindowTypeToolWindow Suchergebnisse: 2
vsWindowTypeToolWindow Team Explorer
vsWindowTypeToolWindow Team Explorer - Änderungen
vsWindowTypeToolWindow Templates Explorer
vsWindowTypeToolWindow Test-Explorer
vsWindowTypeToolWindow Testergebnisse
vsWindowTypeToolWindow To-do Explorer
vsWindowTypeToolWindow Unit Test Explorer
vsWindowTypeToolWindow Unit Test Sessions
vsWindowTypeToolWindow Verlauf - master
vsWindowTypeToolWindow Webveröffentlichungsaktivität
vsWindowTypeToolWindow Wird geladen...
vsWindowTypeToolbox Werkzeugkasten
﻿vsWindowTypeToolWindow Startseite
